2.0	4.665532276441502e-07	6.6174869902635844	
2.0351758793969847	3.3148448549063533e-07	6.852309939003967	
2.07035175879397	2.3391371084889236e-07	7.091226936663858	
2.1055276381909547	3.8879610249305087e-07	6.613431596147103	
2.14070351758794	2.787185902534609e-07	6.836251287828116	
2.1758793969849246	1.986494842659727e-07	7.062762666708576	
2.2110552763819094	2.9632554666080863e-06	4.748102774608318	
2.2462311557788945	2.301418018922077e-06	4.900380512870422	
2.2814070351758793	1.7801988115692497e-06	5.055061732908926	
2.3165829145728645	1.371565723539018e-06	5.212146434723835	
2.351758793969849	1.052718498378891e-06	5.371634618315146	
2.3869346733668344	8.047621313832128e-07	5.533526283682861	
2.422110552763819	6.129384260016838e-07	5.697821430826979	
2.457286432160804	4.650617003479794e-07	5.864520059747497	
2.492462311557789	3.516138316868737e-07	6.033622170444422	
2.527638190954774	2.6488455162322034e-07	6.205127762917748	
2.5628140703517586	2.57404512349131e-06	4.240683106351843	
2.5979899497487438	2.066893703636383e-06	4.357892913547397	
2.6331658291457285	1.6555874386602552e-06	4.476700517530426	
2.6683417085427137	1.3228100108368588e-06	4.597105918300931	
2.7035175879396984	1.054240355354632e-06	4.719109115858911	
2.7386934673366836	8.382993718727428e-07	4.8427101102043695	
2.7738693467336684	6.65013214799762e-07	4.967908901337301	
2.809045226130653	5.264019290072956e-07	5.094705489257709	
2.8442211055276383	4.1565859169728136e-07	5.2230998739655945	
2.879396984924623	3.2750695452816556e-07	5.353092055460955	
2.914572864321608	2.5744021929567766e-07	5.48468203374379	
2.949748743718593	2.0190586059121238e-07	5.6178698088141035	
2.984924623115578	1.5801374276808153e-07	5.752655380671893	
3.020100502512563	1.2338437515976317e-07	5.889038749317156	
3.0552763819095476	9.614506004673047e-08	6.027019914749896	
3.090452261306533	7.475118890681542e-08	6.166598876970112	
3.1256281407035176	5.799438197593444e-08	6.307775635977802	
3.1608040201005023	4.4900172101988035e-08	6.45055019177297	
3.1959798994974875	3.4682617716549885e-08	6.594922544355614	
3.2311557788944723	2.6736146401581863e-08	6.740892693725733	
3.266331658291457	2.0566704453956392e-08	6.888460639883329	
3.301507537688442	1.5787580745392382e-08	7.0376263828284005	
3.3366834170854274	1.2094780329245088e-08	7.1883899225609476	
3.371859296482412	9.245564100495975e-09	7.340751259080971	
3.407035175879397	7.053201195865478e-09	7.49471039238847	
3.442211055276382	5.370032137571095e-09	7.650267322483444	
3.477386934673367	4.079398734307042e-09	7.807422049365895	
3.5125628140703515	3.0928593945649997e-09	7.96617457303582	
3.5477386934673367	2.340224140624027e-09	8.126524893493224	
3.582914572864322	1.7669557680689775e-09	8.288473010738103	
3.618090452261306	6.80122759180349e-08	5.1672795303938015	
3.6532663316582914	5.523529428467596e-08	5.268242829705837	
3.6884422110552766	4.4796678353998604e-08	5.370182968126628	
3.7236180904522613	3.628713431387976e-08	5.473099945656172	
3.758793969849246	2.935780927018903e-08	5.576993762294472	
3.7939698492462313	2.3718555332819563e-08	5.681864418041528	
3.829145728643216	1.9139686279936237e-08	5.787711912897336	
3.8643216080402008	1.5426345030253204e-08	5.8945362468619	
3.899497487437186	1.2416164375854624e-08	6.002337419935221	
3.934673366834171	9.981533079894604e-09	6.1111154321172965	
3.969849246231156	8.01479966278265e-09	6.220870283408126	
4.005025125628141	6.426952440811714e-09	6.33160197380771	
4.040201005025126	5.147385022735724e-09	6.4433105033160505	
4.075376884422111	4.1177190855792614e-09	6.555995871933147	
4.110552763819095	3.28982072148431e-09	6.669658079658993	
4.1457286432160805	2.624996028234361e-09	6.7842971264936	
4.180904522613066	8.107867319531006e-06	0.0	
4.21608040201005	7.421224001899761e-06	0.0	
4.251256281407035	6.791420599611572e-06	0.0	
4.28643216080402	6.2150853646198e-06	0.0	
4.321608040201005	5.6876768137281445e-06	0.0	
